transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
T99,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/10/2024 9:26,355.97,GBP,5735,Grocery,debit,2122.03,Visa,**** **** **** 8386,27-Nov,Wells Fargo,David Hill,934f3c17-0275-43f1-8e4c-3a84d8431132,Andrews Ltd,"{'city': 'New Christina', 'state': 'AK', 'country': 'UK'}",T2074,chip,POS,"{'latitude': Decimal('-30.4703965'), 'longitude': Decimal('-57.662914')}",990032,PIN,,8,approved,,,4,,,,c12850bc-bd33-4d4a-9686-41d19d313e82,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T100,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/14/2024 21:49,819.39,GBP,5999,Grocery,debit,1736.56,Visa,**** **** **** 7826,Jul-32,Wells Fargo,David Hill,a38461ff-de01-44fa-ac8b-a5622a555ae0,Burton-Smith,"{'city': 'Smithview', 'state': 'PR', 'country': 'UK'}",T4292,NFC,POS,"{'latitude': Decimal('-76.984612'), 'longitude': Decimal('-74.275603')}",311155,PIN,,0,approved,,,2,,,,830066c7-ff91-4089-981a-42ff86672997,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2023,China,,,,,,
T101,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/16/2024 10:59,831.29,GBP,5812,Grocery,debit,2699.6,Visa,**** **** **** 1113,27-Oct,Wells Fargo,David Hill,2d940aa6-0c12-4621-a9fe-8b5405176f51,Yu-Mendoza,"{'city': 'New Anthonyberg', 'state': 'HI', 'country': 'UK'}",T7052,NFC,POS,"{'latitude': Decimal('52.5382135'), 'longitude': Decimal('79.991548')}",960869,PIN,,14,approved,,,2,,,,4acd7b22-7d2d-4595-9453-69982b978f19,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2020,China,,,,,,
T102,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/7/2024 19:33,345.75,GBP,5411,Grocery,debit,2975.02,Visa,**** **** **** 3065,Jun-33,Wells Fargo,David Hill,bb0c4f44-a25e-47c6-803f-3fa236e0ab41,Watson-Hill,"{'city': 'Markfurt', 'state': 'MA', 'country': 'UK'}",T2217,NFC,POS,"{'latitude': Decimal('-85.606575'), 'longitude': Decimal('157.888158')}",444670,PIN,,13,approved,,,3,,,,50086d25-9c29-4234-aed8-a0f7e1516c85,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/15/2019,China,,,,,,
T103,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/9/2024 5:08,143.86,GBP,5921,Electronics,debit,1373.1,Visa,**** **** **** 6553,31-Mar,Wells Fargo,David Hill,0c4054e8-55f1-4d02-8d1e-bcb2718952cf,Robinson Inc,"{'city': 'Priceborough', 'state': 'UT', 'country': 'UK'}",T6875,NFC,POS,"{'latitude': Decimal('59.542114'), 'longitude': Decimal('62.453167')}",997787,PIN,,3,approved,,,9,,,,42cb6753-52e0-4a9f-b82f-6c8003f179f4,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2023,China,,,,,,
T104,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/5/2024 0:14,828.33,GBP,5999,Restaurant,debit,1061.67,Visa,**** **** **** 9662,Jul-34,Wells Fargo,David Hill,aaba5fd0-cf99-4089-81b1-003c29c2ba58,"Erickson, Lane and Welch","{'city': 'Kristaview', 'state': 'HI', 'country': 'UK'}",T7218,NFC,POS,"{'latitude': Decimal('-35.0487605'), 'longitude': Decimal('-52.363563')}",397753,PIN,,0,approved,,,8,,,,ddb9829f-8122-482f-9689-2f9e9c23969d,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2022,China,,,,,,
T105,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/22/2024 0:27,194.24,GBP,5812,Restaurant,debit,2971.46,Visa,**** **** **** 9036,30-Mar,Wells Fargo,David Hill,3f7af3ae-eb96-4edb-a7ca-aa168a472211,Turner-Lewis,"{'city': 'Phillipsmouth', 'state': 'MI', 'country': 'UK'}",T8279,chip,POS,"{'latitude': Decimal('-64.311618'), 'longitude': Decimal('-52.859583')}",696555,PIN,,7,approved,,,9,,,,1d2e25c3-bace-4127-b5bf-49eb3cfda8c2,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T106,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/28/2024 15:38,144.55,GBP,5735,Grocery,debit,1189.53,Visa,**** **** **** 9840,28-Jan,Wells Fargo,David Hill,51a3056f-53f3-448f-b8be-6ae9c9da0fa9,Lewis-Mcgee,"{'city': 'Martinmouth', 'state': 'VA', 'country': 'UK'}",T3412,chip,POS,"{'latitude': Decimal('-42.125033'), 'longitude': Decimal('145.630213')}",710032,PIN,,1,approved,,,10,,,,7d0d6596-23d5-4a43-83d8-cc0412bcaf8b,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2020,China,,,,,,
T107,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/15/2024 12:49,685.97,GBP,5812,Electronics,debit,1847.54,Visa,**** **** **** 5721,Jun-32,Wells Fargo,David Hill,a941844c-2e0b-46e2-b2e7-f99ea65d765b,"Kim, Sanchez and Crawford","{'city': 'Stoneview', 'state': 'AR', 'country': 'UK'}",T7513,swipe,POS,"{'latitude': Decimal('31.359113'), 'longitude': Decimal('-175.966586')}",244274,PIN,,19,approved,,,2,,,,eed9b522-d7c4-4ff2-905c-439f12d352cb,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T108,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/21/2024 15:31,429.75,GBP,5812,Clothing,debit,1879.51,Visa,**** **** **** 6552,25-May,Wells Fargo,David Hill,123ad034-704a-47f4-80a4-b0b7a7aac19f,Patel-Davis,"{'city': 'Wilsonview', 'state': 'NY', 'country': 'UK'}",T1976,chip,POS,"{'latitude': Decimal('16.6018805'), 'longitude': Decimal('-177.134364')}",247363,PIN,,19,approved,,,8,,,,12147dec-cb0c-45a8-a17f-d5f2a40afa26,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T109,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/6/2024 20:07,458.33,GBP,5921,Electronics,debit,4311.86,Visa,**** **** **** 5290,Apr-34,Wells Fargo,David Hill,cdaed75c-308a-4e66-b2a0-92402a68e32e,"Lara, Stevenson and Lewis","{'city': 'Port Brandon', 'state': 'CO', 'country': 'UK'}",T9095,NFC,POS,"{'latitude': Decimal('-43.9340905'), 'longitude': Decimal('141.223180')}",383746,PIN,,1,approved,,,0,,,,c07d4453-dd8d-4297-bd61-591b8a013b85,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2023,China,,,,,,
T110,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/21/2024 16:19,235.47,GBP,5812,Clothing,debit,1825.81,Visa,**** **** **** 9007,25-May,Wells Fargo,David Hill,4f718bdf-0240-4fc9-9b40-03d45de6987f,"Perez, Pennington and Cook","{'city': 'Chelseabury', 'state': 'VA', 'country': 'UK'}",T8837,swipe,POS,"{'latitude': Decimal('51.226995'), 'longitude': Decimal('-64.719207')}",257632,PIN,,2,approved,,,2,,,,d9149e47-9b95-4aa3-9aae-57d325d55731,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2023,China,,,,,,
T111,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/24/2024 17:48,576.06,GBP,5921,Restaurant,debit,1555.22,Visa,**** **** **** 8944,28-Jan,Wells Fargo,David Hill,25875a2a-2fcb-43a9-a219-fc319deb97de,Perkins Group,"{'city': 'Lake Justin', 'state': 'CA', 'country': 'UK'}",T6815,NFC,POS,"{'latitude': Decimal('-72.556950'), 'longitude': Decimal('-125.165281')}",839889,PIN,,8,approved,,,10,,,,d92ec9a9-3428-4406-ab4b-bfbf80f92f13,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T112,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/3/2024 6:49,517.95,GBP,5411,Clothing,debit,3983.72,Visa,**** **** **** 8198,29-Jul,Wells Fargo,David Hill,571a162e-28b1-4026-99b1-59f8031d7f68,"Hodges, White and Jones","{'city': 'Greenport', 'state': 'PW', 'country': 'UK'}",T6884,chip,POS,"{'latitude': Decimal('-14.9235185'), 'longitude': Decimal('105.470650')}",445273,PIN,,8,approved,,,3,,,,70386186-89cb-4536-b367-21b2e71d322a,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2022,China,,,,,,
T113,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/13/2024 7:54,250.42,GBP,5735,Gas,debit,2534.18,Visa,**** **** **** 2692,Oct-34,Wells Fargo,David Hill,ae5eea62-85fe-43b4-980d-0a410bdb3229,Robinson-Becker,"{'city': 'Port Tonya', 'state': 'NY', 'country': 'UK'}",T2294,NFC,POS,"{'latitude': Decimal('-41.107754'), 'longitude': Decimal('-159.069199')}",840541,PIN,,20,approved,,,3,,,,62c35872-b8db-4c67-adff-dd1d7056808f,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T114,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/26/2024 19:47,807.02,GBP,5735,Clothing,debit,2597.19,Visa,**** **** **** 9034,29-Jan,Wells Fargo,David Hill,448c1a12-50a6-4bee-aab8-801f33244404,Green-Anderson,"{'city': 'Karenberg', 'state': 'IA', 'country': 'UK'}",T8632,chip,POS,"{'latitude': Decimal('-22.200937'), 'longitude': Decimal('-103.314260')}",863864,PIN,,19,approved,,,1,,,,bf81a125-66a1-46cc-b369-d9d790e2e6af,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2023,China,,,,,,
T115,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/25/2024 4:33,832.71,GBP,5735,Clothing,debit,4068.98,Visa,**** **** **** 7016,28-Nov,Wells Fargo,David Hill,74557a1f-ec65-4776-9431-33cb9cc9534f,Holt PLC,"{'city': 'West Robertshire', 'state': 'KY', 'country': 'UK'}",T6857,swipe,POS,"{'latitude': Decimal('6.329154'), 'longitude': Decimal('-49.046855')}",931874,PIN,,7,approved,,,2,,,,db21748b-7e52-47bf-847d-cdd28d93503f,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2020,China,,,,,,
T116,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/21/2024 10:41,191.5,GBP,5735,Grocery,debit,3636,Visa,**** **** **** 1339,Mar-32,Wells Fargo,David Hill,fba79e56-c15c-4a3d-9fb6-058a98df0796,Serrano-Wilson,"{'city': 'Adrianville', 'state': 'HI', 'country': 'UK'}",T7556,swipe,POS,"{'latitude': Decimal('22.069039'), 'longitude': Decimal('-156.961147')}",135979,PIN,,19,approved,,,7,,,,8b6072ae-5e3d-4339-b5a7-3e02b66144d7,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T117,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/2/2024 5:23,159.02,GBP,5999,Clothing,debit,2744.77,Visa,**** **** **** 4073,25-Mar,Wells Fargo,David Hill,d6ddd836-1933-45fb-9143-46b8b14a9317,Warren-Wright,"{'city': 'Wandachester', 'state': 'FL', 'country': 'UK'}",T7106,chip,POS,"{'latitude': Decimal('44.305635'), 'longitude': Decimal('40.621584')}",407134,PIN,,2,approved,,,8,,,,5df3768f-3c38-4628-8584-7f93a96653bd,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2022,China,,,,,,
T118,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/19/2024 4:42,289.38,GBP,5921,Grocery,debit,1141.59,Visa,**** **** **** 7760,28-Feb,Wells Fargo,David Hill,a06b9597-c455-493a-92c0-aa43151d717d,Brown PLC,"{'city': 'New Matthewfurt', 'state': 'WV', 'country': 'UK'}",T5064,NFC,POS,"{'latitude': Decimal('-43.772096'), 'longitude': Decimal('112.340464')}",386925,PIN,,8,approved,,,5,,,,24fad241-7101-40f7-84d0-24d395d12e6c,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T119,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/10/2024 17:41,948.78,GBP,5411,Gas,debit,1428.93,Visa,**** **** **** 1554,31-May,Wells Fargo,David Hill,cc02315e-4d22-40ae-b568-b052080a54ed,Zuniga-Price,"{'city': 'Port Mark', 'state': 'NE', 'country': 'UK'}",T7197,NFC,POS,"{'latitude': Decimal('-32.522661'), 'longitude': Decimal('-85.588310')}",485173,PIN,,19,approved,,,10,,,,c0c8d98c-0a6a-4121-bf12-94ae07db4f22,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/15/2019,China,,,,,,
T120,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/14/2024 23:32,261.85,GBP,5411,Electronics,debit,4158.77,Visa,**** **** **** 1715,31-Mar,Wells Fargo,David Hill,ddc833e9-5fb5-4a53-970b-5839eb6cdea7,Rodriguez PLC,"{'city': 'Port Meganshire', 'state': 'PW', 'country': 'UK'}",T8587,NFC,POS,"{'latitude': Decimal('39.2099715'), 'longitude': Decimal('-142.733279')}",658016,PIN,,1,approved,,,1,,,,e5b96c93-5688-4df0-8784-9e8725fe43ac,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2020,China,,,,,,
T121,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/24/2024 12:38,921.08,GBP,5735,Clothing,debit,2147.35,Visa,**** **** **** 3262,Mar-34,Wells Fargo,David Hill,a35a7924-99e6-48c9-b88c-7b3af6be69b5,Jones Group,"{'city': 'New Debbiechester', 'state': 'CT', 'country': 'UK'}",T8656,NFC,POS,"{'latitude': Decimal('70.0976085'), 'longitude': Decimal('33.747666')}",364215,PIN,,11,approved,,,1,,,,2858f493-c88f-4ee5-8164-0f7fa7ccd820,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T122,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/27/2024 6:42,907.09,GBP,5735,Electronics,debit,3553.3,Visa,**** **** **** 4714,30-Jul,Wells Fargo,David Hill,5030f666-dbb1-4c02-9a04-5f250fdcc758,"Flowers, Pruitt and Larson","{'city': 'Kimberlyland', 'state': 'MH', 'country': 'UK'}",T4507,swipe,POS,"{'latitude': Decimal('-73.3354205'), 'longitude': Decimal('98.787759')}",387238,PIN,,4,approved,,,7,,,,578d4b79-2e94-40aa-bf9f-e2b8e835305d,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2020,China,,,,,,
T123,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/11/2024 9:36,816.62,GBP,5999,Restaurant,debit,2693.52,Visa,**** **** **** 1850,Apr-32,Wells Fargo,David Hill,7d7a7dba-b813-46a5-bbc8-3611c1f2a715,Nunez Group,"{'city': 'New Javierchester', 'state': 'ND', 'country': 'UK'}",T7529,NFC,POS,"{'latitude': Decimal('-37.923899'), 'longitude': Decimal('-81.004669')}",498698,PIN,,7,approved,,,1,,,,56fbad9d-d2aa-4d71-9fab-baefd89651f9,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T124,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/24/2024 11:48,659.87,GBP,5411,Gas,debit,4856.22,Visa,**** **** **** 2344,28-Aug,Wells Fargo,David Hill,02f55600-4e43-47e6-bbe6-08904cadf5d0,Patterson PLC,"{'city': 'Lake James', 'state': 'OK', 'country': 'UK'}",T8596,NFC,POS,"{'latitude': Decimal('13.765662'), 'longitude': Decimal('41.006553')}",237103,PIN,,10,approved,,,6,,,,8d05bc66-178c-4d54-baa3-cc86d9ced0cd,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2021,China,,,,,,
T125,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/2/2024 21:23,195.37,GBP,5812,Grocery,debit,3032.14,Visa,**** **** **** 9784,25-Oct,Wells Fargo,David Hill,83fe6908-e26c-4da5-9fd2-0f4ae45b6d92,Cooper-Howell,"{'city': 'Thomasbury', 'state': 'PW', 'country': 'UK'}",T9502,chip,POS,"{'latitude': Decimal('67.6159285'), 'longitude': Decimal('-22.616931')}",572286,PIN,,17,approved,,,2,,,,e21d489e-130b-4ca0-81fa-e732147fa92e,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2021,China,,,,,,
T126,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/8/2024 12:37,779.68,GBP,5411,Grocery,debit,3715.5,Visa,**** **** **** 8169,Sep-32,Wells Fargo,David Hill,70c774fb-d67e-4d1a-a577-8f32a32cb33d,"Miller, Smith and Smith","{'city': 'Nortonborough', 'state': 'PW', 'country': 'UK'}",T3690,chip,POS,"{'latitude': Decimal('-53.069982'), 'longitude': Decimal('123.368051')}",233929,PIN,,8,approved,,,10,,,,d0d7e43e-93d1-48df-8d82-d964a1f67271,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2022,China,,,,,,
T127,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/7/2024 20:37,835.89,GBP,5921,Restaurant,debit,3833.33,Visa,**** **** **** 7471,Feb-31,Wells Fargo,David Hill,15dfe5a5-4169-497c-829c-bcfddef4d1ec,Stone-Mckenzie,"{'city': 'Fitzgeraldmouth', 'state': 'MA', 'country': 'UK'}",T4659,chip,POS,"{'latitude': Decimal('27.2906285'), 'longitude': Decimal('139.829520')}",344835,PIN,,18,approved,,,6,,,,29949ab6-fa47-4a43-8c3e-c657cfa7bc40,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2020,China,,,,,,
T128,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/19/2024 6:30,896.97,GBP,5999,Clothing,debit,3837.01,Visa,**** **** **** 9524,25-Jan,Wells Fargo,David Hill,321c160b-54e1-47da-aa22-ad2ad5fc5714,Buckley-Mcdonald,"{'city': 'West Sherryborough', 'state': 'MT', 'country': 'UK'}",T6911,NFC,POS,"{'latitude': Decimal('-26.5234345'), 'longitude': Decimal('38.808445')}",900310,PIN,,5,approved,,,5,,,,15f4c165-5b24-472e-bf71-2d7e4bb39692,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T129,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/28/2024 0:34,512.16,GBP,5735,Electronics,debit,4555.65,Visa,**** **** **** 9038,Nov-32,Wells Fargo,David Hill,dda6ef1f-1c74-472d-ad43-c8c8456b230b,"Thompson, Swanson and Hunt","{'city': 'Lake Laurafurt', 'state': 'NE', 'country': 'UK'}",T3441,NFC,POS,"{'latitude': Decimal('63.6168915'), 'longitude': Decimal('177.505182')}",745677,PIN,,6,approved,,,6,,,,c862c11e-ae9e-4db3-b8d7-1244d19a335a,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T130,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/9/2024 7:05,291.59,GBP,5812,Electronics,debit,1599.29,Visa,**** **** **** 7612,28-Sep,Wells Fargo,David Hill,0cb6f50b-581c-4c9c-b079-b489d55f8543,Garcia and Sons,"{'city': 'Morrisonside', 'state': 'PA', 'country': 'UK'}",T4572,swipe,POS,"{'latitude': Decimal('21.827036'), 'longitude': Decimal('147.777470')}",714386,PIN,,1,approved,,,6,,,,0a6c36f4-040e-442c-a50b-b9caeb2157cf,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2021,China,,,,,,
T131,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/10/2024 20:08,245.6,GBP,5411,Clothing,debit,2455.59,Visa,**** **** **** 5857,27-Sep,Wells Fargo,David Hill,473d04ee-be35-4108-9197-d91baba72974,"Turner, Conrad and Williams","{'city': 'Troyburgh', 'state': 'OK', 'country': 'UK'}",T4735,swipe,POS,"{'latitude': Decimal('57.161164'), 'longitude': Decimal('109.065736')}",364370,PIN,,18,approved,,,5,,,,ff30eb5e-fa8d-47da-911c-a234c14296f1,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2023,China,,,,,,
